ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_metadesc
,simple,F01838,Gate Roller Kit 80#,1,,visible,"Heavy-duty 80kg gate roller kit for smooth, reliable gate operation.","The Rollaway Gate Roller Kit 80# is engineered for smooth, effortless gate operation on residential and commercial properties. This heavy-duty roller system features durable steel construction designed to handle gates up to 80kg, ensuring reliable performance in South Africa's varying weather conditions. Perfect for DIY installation, it delivers years of maintenance-free sliding gate functionality.",,,taxable,,1,528,3,0,0,0.92,35.0,12.0,8.0,1,,,255.99,"All Products, Hardware, Hardware > Painting & Decorating","gate roller, sliding gate, gate hardware, rollaway, gate kit, heavy duty roller, gate accessories, diy gate, residential gate, commercial gate, 80kg capacity, gate maintenance",,,,,,,,,,,,Rollaway,,,,,"Rollaway Gate Roller Kit 80# - Heavy-duty sliding gate system for residential & commercial use. Smooth operation, durable steel construction. R249.55"
,simple,F03150,Gate Roller Kit 100#,1,,visible,Heavy-duty gate roller kit supporting up to 100kg loads.,"The Rollaway Gate Roller Kit 100# is engineered for smooth, effortless gate operation on residential and commercial properties. This heavy-duty kit features precision ball bearings and corrosion-resistant steel construction, designed to support gates up to 100kg with minimal maintenance. Perfect for South African homes where reliable gate access is essential, this kit ensures your gate rolls smoothly year-round without jamming or binding.",,,taxable,,1,163,3,0,0,0.8,28.0,12.0,8.0,1,,,416.99,"All Products, Hardware, Hardware > Painting & Decorating","gate roller, gate hardware, rollaway, sliding gate, gate kit, driveway gate, gate maintenance, home security, heavy duty rollers, gate accessories, homeware, south african hardware",,https://rollaway.co.za/wp-content/uploads/2024/02/20240215_142434-scaled-1-300x450.jpg,,,,,,,,,,Rollaway,,,,,Rollaway Gate Roller Kit 100# - Heavy-duty rolling gate hardware for smooth operation. R384.79. Perfect for residential gates.
,simple,F03154,Heavy Duty Concealed Hinge Silver Small 140MM x 30MM,1,,visible,Professional concealed hinge for heavy-duty cabinet and door applications.,"The ALCO Heavy Duty Concealed Hinge offers robust, professional-grade security for cabinet doors and panels. Built with durable silver-finish steel, this 140MM x 30MM hinge is engineered to support substantial weight and withstand frequent use in demanding residential and commercial environments. Perfect for securing storage units, toolboxes, and cabinetry where reliability and concealment are essential.",,,taxable,,1,14,3,0,0,0.23,14.0,3.5,3.0,1,,,738.99,"All Products, Hardware, Hardware > Locks & Security","concealed hinge, heavy duty hinge, cabinet hinge, silver hinge, door hinge, alco hardware, security hinge, 140mm hinge, hardware supplies, home improvement, durable hinge, south africa",,https://static.richelieu.com/documents/docsPr/75/30/80/01/80/7530800180/1733837_700.jpg,,,,,,,,,,ALCO,,,,,ALCO Heavy Duty Concealed Hinge 140MM silver finish. Professional-grade security hardware for cabinets and doors. R732.55
,simple,F03153,Heavy Duty Concealed Hinge Black Small 140MM x 30MM,1,,visible,"Heavy-duty concealed hinge for secure, aesthetic door installation.","The ALCO Heavy Duty Concealed Hinge is engineered for demanding applications requiring robust door support and seamless aesthetics. Measuring 140MM x 30MM, this black steel hinge provides secure, hidden fastening ideal for residential and commercial cabinetry, cupboards, and heavy timber doors. Its concealed design offers a clean finish while the heavy-duty construction ensures reliable performance under sustained weight and frequent use.",,,taxable,,1,4,3,0,0,0.35,14.0,3.0,3.0,1,,,738.99,"All Products, Hardware, Hardware > Locks & Security","concealed hinge, heavy duty hinge, black hinge, cabinet hinge, door hinge, 140mm hinge, alco hardware, furniture hinge, cupboard hinge, hidden hinge, stainless steel hinge, home hardware",,https://nbat.com.au/wp-content/uploads/2023/09/black-finish-concealed-door-hinge.png,,,,,,,,,,ALCO,,,,,ALCO Heavy Duty Concealed Hinge 140MM x 30MM - black steel hinge for cabinets & doors. Durable hidden fastening solution for SA homes.
,simple,F03152,Heavy Duty Concealed Hinge Silver Large 177MM x 28MM,1,,visible,Heavy-duty concealed hinge for professional door and cabinet installation.,"The ALCO Heavy Duty Concealed Hinge offers professional-grade performance for residential and commercial applications. Engineered from robust materials, this 177MM x 28MM silver hinge provides seamless concealment when doors are closed, ideal for modern cabinetry, wardrobes, and interior doors requiring clean aesthetics and reliable operation.",,,taxable,,1,15,3,0,0,0.3,18.0,4.0,3.0,1,,,796.95,"All Products, Hardware, Hardware > Locks & Security","concealed hinge, heavy duty hinge, silver hinge, 177mm hinge, door hinge, cabinet hinge, alco hardware, cupboard hinge, interior door, home renovation, hardware supplies, diy",,https://s.alicdn.com/@sc04/kf/H142fb6f813464b3b91c200ea8175be5ag.jpg_720x720q50.jpg,,,,,,,,,,ALCO,,,,,"ALCO Heavy Duty Concealed Hinge 177MM - Professional silver hinge for doors & cabinets. Durable, hidden design. R787.29 | Quality hardware SA"
,simple,F03151,Heavy Duty Concealed Hinge Black Large 177MM x 28MM,1,,visible,Professional concealed hinge with heavy-duty construction for secure door installation.,"The ALCO Heavy Duty Concealed Hinge is engineered for professional-grade applications requiring robust, long-lasting performance. With dimensions of 177MM x 28MM, this black hinge offers superior load-bearing capacity and concealed design for a clean, finished appearance on cabinet doors and heavy panels. Built from durable materials to withstand frequent use in demanding home and commercial environments.",,,taxable,,1,5,3,0,0,0.35,20.0,4.0,3.0,1,,,796.95,"All Products, Hardware, Hardware > Locks & Security","concealed hinge, heavy duty hinge, black hinge, 177mm hinge, door hinge, cabinet hinge, alco hardware, furniture hinge, industrial hinge, large hinge, hinges south africa, home security",,https://sc04.alicdn.com/kf/Hbe7b63f0d47b41979a8ad09534690f59P/276251067/Hbe7b63f0d47b41979a8ad09534690f59P.jpg,,,,,,,,,,ALCO,,,,,ALCO Heavy Duty Concealed Hinge 177MM - Professional-grade black hinge for secure cabinet and door installation. R787.29
,simple,F03024,Chuck Key Set,1,,visible,Essential ALCO chuck keys for secure drill bit changes.,"The ALCO Chuck Key Set provides essential tools for securing drill bits and accessories with precision. This durable metal set ensures quick and reliable chuck changes, making it indispensable for DIY enthusiasts, tradespersons, and workshop professionals across South Africa.",,,taxable,,1,1,3,0,0,1.5,25.0,20.0,8.0,1,,,65.93,"All Products, Hardware","chuck key, drill accessories, power tool parts, ALCO tools, chuck key set, drill bits, hardware tools, DIY tools, workshop essentials, toolbox must-haves, maintenance tools, professional grade",,https://i5.walmartimages.com/seo/7-Pack-Drill-Chuck-Key-Set-1-4-3-8-1-2-5-8-3-4-5-32-6-Sizes-Clamping-Press-Chuck-Wrench-Heavy-Duty-Tightener-Keys-4mm-6mm-10mm-13-mm-16mm-20mm-Electr_ed347b73-f666-4de9-8f83-477097fa1b0f.146c9524a8c92105ad3e47b920c31cf7.jpeg,,,,,,,,,,ALCO,,,,,"ALCO Chuck Key Set - Essential drill accessories for quick, secure bit changes. Durable metal construction. Shop now at competitive prices."
,simple,F03025,Driver Bit 6MM Magnetic Carded,1,,visible,6MM magnetic driver bit for secure screw fastening and pickup.,"The ALCO 6MM magnetic driver bit is engineered for precision fastening in construction, automotive, and general maintenance work. The magnetic tip securely holds screws, reducing dropped fasteners and improving work efficiency on overhead or awkward applications. Supplied on a convenient carded backing for easy storage and identification.",,,taxable,,1,757,3,0,0,0.05,12.0,8.0,2.0,1,,,20.85,"All Products, Hardware, Hardware > Power Tools & Accessories","driver bit, 6mm bit, magnetic bit, power tool accessories, screwdriver bit, alco tools, fastening, hex bit, construction tools, hardware bits, diy tools, precision bit",,https://m.media-amazon.com/images/I/71aP6EdAq6L._AC_SL1500_.jpg,,,,,,,,,,ALCO,,,,,ALCO 6MM magnetic driver bit - secure fastening with magnetic hold. Essential power tool accessory for R19.24. Shop now.
,simple,F03456,Allen Key Set 8PCS Foldable,1,,visible,Compact 8-piece foldable Allen key set for all your home repairs.,"The Impulse 8-piece foldable Allen key set is an essential tool for every South African home and workshop. This compact set features metric and imperial sizes stored in a convenient folding design, making it perfect for furniture assembly, bike maintenance, and general repairs. Durable steel construction ensures reliable performance for years.",,,taxable,,1,207,3,0,0,0.23,20.0,8.0,3.0,1,,,48.22,"All Products, Hardware","allen keys, hex keys, tool set, foldable keys, impulse tools, home repair, furniture assembly, bike maintenance, metric keys, imperial keys, hardware tools, diy tools",,https://royallink.ae/wp-content/uploads/2025/09/TAKSFC.png,,,,,,,,,,Impulse,,,,,"Impulse 8-piece foldable Allen key set - compact, durable steel construction for home repairs. Only R48.22 | Fast delivery SA-wide."
,simple,F00953,Allen Key Set 9 Piece Carded,1,,visible,Complete 9-piece hex key set for furniture assembly and repairs.,"The ALCO 9-piece Allen key set offers essential hex keys for assembling furniture, fixing appliances, and general home maintenance. This carded set includes all commonly used sizes in a compact, organised format perfect for any toolbox or drawer.",,,taxable,,1,89,3,0,0,0.15,20.0,15.0,2.0,1,,,27.29,"All Products, Hardware","allen keys, hex keys, allen key set, furniture assembly, home repair, tools, hardware, alco, maintenance, diy tools, household tools, flatpack furniture",,https://shop.obaro.co.za/wp-content/uploads/2024/07/allen-key-set-9-piece.webp,,,,,,,,,,ALCO,,,,,"ALCO 9-piece Allen key set - essential hex keys for furniture assembly and home repairs. Affordable, complete set. Shop now at R25.68"
,simple,F02225,Hex Key Set 9 Piece Carded,1,,visible,9-piece hex key set for general repairs and assembly work.,"The ALCO 9 Piece Hex Key Set comes carded for convenient storage and portability, making it ideal for household repairs, furniture assembly, and general maintenance tasks. This comprehensive set includes all commonly used hex key sizes to handle most DIY and professional applications.",,,taxable,,1,112,3,0,0,0.15,20.0,12.0,2.0,1,,,22.46,"All Products, Hardware","hex keys, allen keys, hex key set, tool set, diy tools, home repair, furniture assembly, hand tools, alco tools, maintenance, screwdrivers, hardware tools",,"https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_393,h_391/https://www.australianfasteners.com/wp-content/uploads/2023/06/HEXKS9M-9-Piece-Metric-Hex-Key-Set.jpg",,,,,,,,,,ALCO,,,,,ALCO 9 Piece Hex Key Set - Essential home repair tool set. Carded design for easy storage. R21.73 at your trusted SA hardware store.
,simple,F03409,"Rivert Gun Pro Aluminium Body 10.5""",1,,visible,"Professional 10.5"" aluminium rivet gun for precision fastening work.","The ALCO Rivert Gun Pro features a durable aluminium body designed for precision and reliability on every job. At 10.5 inches, it's compact enough for detailed work while maintaining the power needed for heavy-duty riveting tasks. Perfect for DIY enthusiasts and professionals tackling metalwork, construction, and repair projects around the home or workshop.",,,taxable,,1,273,3,0,0,0.8,28.0,8.0,8.0,1,,,136.77,"All Products, Hardware","rivet gun, aluminium body, rivet tool, fastening, professional tools, diy tools, metalwork, construction tools, hand tools, alco tools, hardware, workshop tools",,https://yuncdn.questok.com/2023/07/dsr880c-1-jpg.webp,,,,,,,,,,ALCO,,,,,"ALCO Rivet Gun Pro 10.5"" with aluminium body for precision fastening. Durable, reliable tool for DIY and professional use. R93.30"
,simple,F03483,Socket Set DIY 40 PC Small,1,,visible,Complete 40-piece socket set for DIY home repairs and assembly.,"The Impulse 40 PC Socket Set is an essential DIY toolkit featuring a comprehensive range of metric and imperial sockets for everyday home repairs and maintenance tasks. This compact set includes quality chrome-plated sockets that resist corrosion, making it ideal for both indoor projects and outdoor work in South Africa's varied climate. Perfect for assembling furniture, fixing appliances, or general household maintenance without breaking the bank.",,,taxable,,1,60,3,0,0,0.8,25.0,20.0,8.0,1,,,144.74,"All Products, Hardware, Hardware > Electrical","socket set, diy tools, impulse tools, hand tools, hardware, home repair, metric sockets, imperial sockets, toolset, home maintenance, electrical repairs, south africa",,https://www.reisshardware.com/storage/product_images/tst96034_1.jpg,,,,,,,,,,Impulse,,,,,"Impulse 40 PC Socket Set - affordable DIY toolkit for home repairs. Chrome-plated, durable sockets for all your household projects. R141.60"
,simple,F00528,Socket Set 10PC Small DIY,1,,visible,Compact 10-piece socket set for everyday DIY repairs and assembly work.,"The ALCO 10PC Small Socket Set is an essential compact toolkit for DIY enthusiasts and homeowners tackling everyday electrical and mechanical tasks. Features precision-engineered sockets in multiple sizes with durable chrome-plated finish, ideal for assembling furniture, automotive work, and general household repairs. Perfect for keeping in your toolbox or vehicle for quick fixes.",,,taxable,,1,10,3,0,0,0.35,20.0,12.0,8.0,1,,,111.89,"All Products, Hardware, Hardware > Electrical","socket set, diy tools, small sockets, alco, electrical tools, hand tools, chrome sockets, home repairs, tool kit, mechanical tools, hardware essentials, compact tools",,https://cdn.onbuy.com/product/65aa0dcf3f427/o/10-pc-professional-socket-tool-set-10-24mm-drive-deep-socket-set.jpg,,,,,,,,,,ALCO,,,,,ALCO 10PC Small Socket Set - essential DIY tool kit for household repairs and assembly. Durable chrome finish. Only R61.18 at South Africa's hardware store
,simple,F03484,Socket Set 12PC Chrome Vanadium 8 - 24MM,1,,visible,"ALCO 12PC chrome vanadium socket set, 8-24MM range.","The ALCO 12-piece chrome vanadium socket set covers sizes 8-24MM, delivering professional-grade durability for automotive, plumbing, and general maintenance work. Chrome vanadium construction resists corrosion and wear, while the comprehensive size range handles most household and workshop tasks. Essential for any toolbox requiring reliable fastening solutions.",,,taxable,,1,10,3,0,0,1.8,28.0,12.0,8.0,1,,,273.62,"All Products, Hardware, Hardware > Electrical","socket set, chrome vanadium, 12 piece, 8mm-24mm, hand tools, workshop tools, automotive tools, fasteners, diy tools, home maintenance, professional tools, alco tools",,https://www.lsengineers.co.uk/media/catalog/product/cache/2183975d50b12d1ff8f0f4c988893bcd/c/r/crv-sockets.jpg,,,,,,,,,,ALCO,,,,,"ALCO 12PC Chrome Vanadium Socket Set 8-24MM. Durable, corrosion-resistant sockets for automotive and home maintenance. R273.62"
,simple,F03508,Snap Hook Carabiner Locking Clips With Safety Lock SBE M6,1,,visible,M6 locking carabiner snap hook for secure gear storage and organisation.,"ALCO M6 snap hook carabiner with integrated safety locking mechanism, ideal for securing tools, equipment, and gear in workshops, garages, and outdoor settings. Heavy-duty construction ensures reliable performance for load-bearing applications, while the easy-clip design allows quick attachment and detachment. Perfect for organizing storage solutions and securing items during load shedding preparation or emergency kit assembly.",,,taxable,,1,829,3,0,0,0.15,15.0,8.0,4.0,1,,,5.62,"All Products, Hardware, Hardware > Locks & Security, Hardware > Safety & PPE, Homeware, Homeware > Storage & Organisation","carabiner, snap hook, locking clip, safety lock, m6, alco, storage organisation, garage tools, equipment clip, heavy duty, hardware, secure fastening",,https://ae01.alicdn.com/kf/S7b5409108b0d4691a6691fbef80e623e0.jpg,,,,,,,,,,ALCO,,,,,ALCO M6 locking carabiner snap hook for secure tool and gear storage. Reliable safety lock design. R5.62 - Shop now at your trusted SA hardware store.
,simple,F03509,Snap Hook Carabiner Locking Clips With Safety Lock SBE M8,1,,visible,Heavy-duty locking carabiner clips M8 with safety mechanism.,"The ALCO Snap Hook Carabiner Locking Clips M8 are heavy-duty metal carabiners featuring a secure safety lock mechanism to prevent accidental opening. Perfect for securing tools, equipment, camping gear, and household items safely. The compact M8 size makes these clips ideal for workshop organisation, outdoor activities, and general storage solutions around the home.",,,taxable,,1,487,3,0,0,0.15,15.0,8.0,4.0,1,,,8.84,"All Products, Hardware, Hardware > Locks & Security, Hardware > Safety & PPE, Homeware, Homeware > Storage & Organisation","carabiner, snap hook, locking clips, safety lock, M8, metal carabiner, tool storage, equipment clips, outdoor gear, organisation, ALCO, hardware clips",,,,,,,,,,,,ALCO,,,,,ALCO Snap Hook Carabiner M8 with safety lock—durable metal clips for secure storage & organisation. Reliable locking mechanism.
,simple,F03510,Snap Hook Carabiner Locking Clips With Safety Lock SBE M10,1,,visible,"Heavy-duty metal carabiner clips with safety locking mechanism, M10 size.","ALCO's M10 snap hook carabiner clips feature a reliable safety locking mechanism to secure gear, tools, and equipment with confidence. The durable metal construction withstands outdoor use and heavy-duty applications around the home, garage, or garden. Perfect for organizing camping gear, securing tarps, or fastening items during load shedding preparations.",,,taxable,,1,3,3,0,0,0.15,12.0,8.0,4.0,1,,,14.47,"All Products, Hardware, Hardware > Locks & Security, Hardware > Safety & PPE, Homeware, Homeware > Storage & Organisation","carabiner clips, snap hooks, locking clips, safety carabiner, M10 clips, storage, gear organizer, camping equipment, outdoor clips, tool storage, home organization, hardware",,https://image.made-in-china.com/2f0j00ZIakmnERZocW/Heavy-Duty-Fall-Protection-Double-Latch-Big-Locking-Clip-25kn-Alloy-Steel-Forged-Steel-Stamped-Snap-Hooks-for-Safety-Harness.jpg,,,,,,,,,,ALCO,,,,,ALCO M10 snap hook carabiner locking clips with safety lock. Durable metal construction for secure fastening. R14.47 | ALCO
,simple,F03505,D Shackle Stainless Steel SBE M8,1,,visible,Stainless steel D shackle for secure outdoor fastening and rigging.,"The ALCO D Shackle Stainless Steel SBE M8 is a robust fastening solution ideal for securing rigging, marine applications, and heavy-duty outdoor projects. Crafted from durable stainless steel, this M8 shackle resists corrosion and weathering, making it perfect for South African coastal and harsh environments. Its D-shaped design provides reliable load-bearing capacity for gates, fencing, boat hardware, and industrial applications.",,,taxable,,1,612,3,0,0,0.08,12.0,8.0,6.0,1,,,4.81,"All Products, Hardware","d shackle, stainless steel, m8, rigging hardware, shackle bolt, marine fasteners, gate hardware, outdoor fasteners, corrosion resistant, heavy duty, alco hardware, fastening supplies",,https://universal-hardware.co.uk/wp-content/uploads/2021/09/s-l1600-2-3-800x800.jpg,,,,,,,,,,ALCO,,,,,"ALCO D Shackle Stainless Steel M8 - Corrosion-resistant fastener for marine, rigging and outdoor applications. Durable hardware."
,simple,F03506,D Shackle Stainless Steel SBE M12,1,,visible,Stainless steel M12 D shackle for secure load fastening and anchoring.,"The ALCO D Shackle Stainless Steel SBE M12 is a durable fastening solution designed for heavy-duty applications in harsh South African conditions. With its corrosion-resistant stainless steel construction and M12 size, this shackle securely anchors loads, cables, and equipment without rust or degradation. Ideal for marine, industrial, and outdoor projects where reliability matters.",,,taxable,,1,4,3,0,0,0.15,12.0,8.0,6.0,1,,,9.64,"All Products, Hardware","d shackle, stainless steel shackle, m12 shackle, alco shackle, hardware fastener, load securing, anchor shackle, corrosion resistant, marine grade, industrial fastening, outdoor hardware, heavy duty shackle",,https://i5.walmartimages.com/seo/1pcs-M12-Stainless-Steel-316-Type-Shackle-D-Ring-Clevis-Shackle-Rigging-Shackle_8a95465f-b90c-45dc-9248-7661990189d2.107695335e6fc8a43166b3c242e396dd.webp,,,,,,,,,,ALCO,,,,,ALCO D Shackle Stainless Steel SBE M12 - corrosion-resistant fastening for heavy-duty applications. Only R9.64 at your trusted hardware store.
,simple,F03507,D Shackle Stainless Steel SBE M14,1,,visible,Durable M14 stainless steel D shackle for secure load fastening.,"The ALCO D Shackle Stainless Steel SBE M14 is a heavy-duty fastening solution ideal for securing loads, rigging, and general construction applications. Manufactured from durable stainless steel, this M14 shackle resists corrosion and rust, making it perfect for both indoor and outdoor use in South Africa's variable climate. Its D-shaped design provides reliable strength for anchoring, towing, and securing equipment on farms, building sites, and workshops.",,,taxable,,1,3,3,0,0,0.15,12.0,8.0,6.0,1,,,16.08,"All Products, Hardware","d shackle, stainless steel shackle, m14 shackle, hardware fasteners, rigging equipment, load securing, construction hardware, anchor shackle, corrosion resistant, sbe shackle, alco hardware, heavy duty fasteners",,https://img.fruugo.com/product/8/48/2090030488_max.jpg,,,,,,,,,,ALCO,,,,,ALCO D Shackle M14 Stainless Steel - Corrosion-resistant fastener for secure rigging and load anchoring. R16.08
,simple,F03535,"Bolt Cutter Yellow 18"" - 450MM",1,,visible,Heavy-duty 450mm bolt cutter with hardened steel blades for clean cuts.,"The Impulse 18"" (450MM) Bolt Cutter features hardened steel blades designed to cut through bolts, chains, and wire with precision and minimal effort. Built with a sturdy yellow-finished frame and comfortable handles, this tool is essential for metalwork, fencing repairs, and general maintenance tasks around the home or workshop.",,,taxable,,1,29,3,0,0,2.3,50.0,12.0,8.0,1,,,255.99,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Fasteners","bolt cutter, impulse tools, 450mm, 18 inch, hardened steel, metal cutting, chain cutter, wire cutter, fasteners, hardware tools, diy tools, workshop equipment",,https://image.made-in-china.com/2f0j00jwAhUNIWNmbJ/GS-Standard-Bolt-Cutter-18-450mm.jpg,,,,,,,,,,Impulse,,,,,"Impulse 18"" Bolt Cutter 450MM - Hardened steel blades for cutting bolts, chains & wire. Durable DIY & workshop essential. R255.99"
,simple,F03440,"Bolt Cutter Yellow 30"" - 750MM",1,,visible,Heavy-duty 750mm bolt cutter with hardened steel blades for fencing and chains.,"The Impulse Bolt Cutter Yellow 30"" (750MM) delivers powerful cutting performance for fencing, chains, bolts, and wire on your property. Heavy-duty construction with hardened steel blades ensures clean cuts through tough materials, while the ergonomic handles provide comfort and control during extended use. Essential for farm maintenance, security work, and general homeware projects across South Africa.",,,taxable,,1,52,3,0,0,2.3,76.5,12.0,8.0,1,,,416.99,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Fasteners","bolt cutter, impulse tools, 750mm cutter, wire cutter, chain cutter, fencing tools, hardened steel, garden tools, hardware, cutting tools, heavy duty, homeware",,https://static-01.daraz.com.bd/p/ce08195304087ac58130fb496c96e88d.jpg,,,,,,,,,,Impulse,,,,,"Impulse 750mm Bolt Cutter Yellow - Heavy-duty hardened steel blades for cutting bolts, chains & wire. R416.99. Shop now."
,simple,F03441,"Bolt Cutter Yellow 36"" - 900MM",1,,visible,"Heavy-duty 36"" bolt cutter for bolts, chains and wire.","The Impulse Bolt Cutter Yellow 36"" (900MM) is a heavy-duty cutting tool designed for cleanly severing bolts, chains, and wire with minimal effort. Built with hardened steel blades and ergonomic handles, it delivers powerful leverage for both professional and DIY applications around the home and workshop.",,,taxable,,1,63,3,0,0,4.6,92.0,12.0,8.0,1,,,497.49,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Fasteners","bolt cutter, 36 inch, 900mm, impulse, wire cutter, chain cutter, heavy duty, bolt cutting tool, fasteners, metal cutting, workshop tools, hardware",,https://valleytools.net/wp-content/uploads/2023/07/BC-36D-1.jpg,,,,,,,,,,Impulse,,,,,"Impulse 36"" Bolt Cutter - Heavy-duty steel cutting tool for bolts and chains. R497.49. Professional-grade performance."
,simple,F03528,Socket Set 10PCS Small DIY,1,,visible,10-piece compact socket set for DIY electrical and mechanical projects.,"The ALCO 10-piece socket set is an essential compact toolkit for DIY enthusiasts and homeowners tackling small electrical and mechanical projects. Featuring precision-engineered sockets in popular sizes, this durable set handles everything from fixture installation to appliance maintenance around the home. Ideal for keeping in your toolbox or emergency kit for quick repairs and adjustments.",,,taxable,,1,10,3,0,0,0.35,20.0,12.0,8.0,1,,,111.89,"All Products, Hardware, Hardware > Electrical","socket set, alco tools, diy tools, electrical tools, hand tools, small socket set, home repair, toolbox essentials, precision sockets, homeware tools, hardware, compact tools",,https://www.amc-tools.com/image/cache/catalog/Automotive-Tools/Socket-set/AM-41073C-600x315w.jpg,,,,,,,,,,ALCO,,,,,"ALCO 10-piece socket set for DIY projects. Compact, durable & essential for home repairs. Shop now at R111.89."
,simple,IMP-0143,Chain Galvanized 3*30M - 5.7KG,1,,visible,"3mm galvanized chain, 30m coil. Heavy-duty security and fastening.","Heavy-duty galvanized chain by Impulse, measuring 3mm diameter and supplied in a 30-meter coil (5.7kg). Built for secure fastening, towing, and structural applications with excellent corrosion resistance ideal for South Africa's coastal and industrial environments. Perfect for gates, security fencing, and load-bearing tasks.",,,taxable,,1,10,3,0,0,6.6,35.0,12.0,12.0,1,,,14.49,"All Products, Hardware, Hardware > Locks & Security","galvanized chain, 3mm chain, 30m chain, security chain, impulse chain, heavy-duty chain, gate chain, towing chain, corrosion-resistant, outdoor chain, hardware chain, fencing chain",,,,,,,,,,,,Impulse,,,,,Impulse 3mm x 30m galvanized chain (5.7kg). Heavy-duty corrosion-resistant security & fastening solution. R9.0
,simple,IMP-0144,Chain Galvanized 4*30M - 5.7KG,1,,visible,"30m galvanized security chain, 4mm diameter, durable and weather-resistant.","Impulse Galvanized Chain offers reliable security and fastening for residential and commercial applications. This 4mm diameter chain spans 30 metres with a robust 5.7kg weight, providing excellent corrosion resistance through galvanized coating ideal for South Africa's coastal and harsh climates. Perfect for securing gates, securing loads, or reinforcing perimeter security.",,,taxable,,1,10,3,0,0,6.55,35.0,20.0,15.0,1,,,14.49,"All Products, Hardware, Hardware > Locks & Security","galvanized chain, security chain, 4mm chain, 30m chain, impulse chain, gate chain, load chain, corrosion resistant, hardware chain, perimeter security, fastening chain, durable chain",,https://abassa.co.za/wp-content/uploads/2015/09/199-CHAINS-GALVANIZED-4-MM-30-MT-ROLL.jpg,,,,,,,,,,Impulse,,,,,Impulse 4x30M Galvanized Chain (5.7kg) - corrosion-resistant security chain for gates and fastening. Durable hardware for SA climates.
,simple,IMP-0145,Chain Galvanized 5*30M - 5.3KG,1,,visible,5mm x 30m galvanized chain - heavy-duty and weather-resistant,"Heavy-duty galvanized chain from Impulse, measuring 5mm x 30m and weighing 5.3kg. Built to withstand harsh South African weather conditions with superior corrosion resistance, ideal for securing gates, fencing, and equipment. Perfect for both residential and commercial applications requiring reliable holding strength.",,,taxable,,1,10,3,0,0,6.1,120.0,15.0,15.0,1,,,14.49,"All Products, Hardware, Hardware > Locks & Security","galvanized chain, 5mm chain, 30m chain, impulse chain, security chain, heavy duty chain, gate chain, fence chain, corrosion resistant, zinc plated, hardware chain, south africa",,,,,,,,,,,,Impulse,,,,,"Impulse 5mm x 30m galvanized chain - heavy-duty, weather-resistant security solution. Only R9.0 at SA hardware store."
,simple,IMP-0146,Chain Galvanized 6*30M - 5.1KG,1,,visible,"Heavy-duty galvanized chain, 6x30M, corrosion-resistant security.","The Impulse Galvanized Chain 6x30M is a heavy-duty, corrosion-resistant chain ideal for securing gates, equipment, and outdoor structures. With a 5.1kg weight and robust galvanized finish, it withstands South African weather conditions and provides reliable security for both residential and commercial applications.",,,taxable,,1,10,3,0,0,5.87,35.0,20.0,15.0,1,,,14.49,"All Products, Hardware, Hardware > Locks & Security","galvanized chain, 6mm chain, 30m chain, impulse chain, security chain, gate chain, outdoor chain, heavy duty chain, corrosion resistant, hardware chain, south africa, locks and security",,https://www.chamberlains.co.za/media/catalog/product/cache/b0360cacab8283c2fce448bfbfc6af12/1/0/1005128_9e65.jpg,,,,,,,,,,Impulse,,,,,"Impulse Galvanized Chain 6x30M - Heavy-duty, corrosion-resistant security chain for gates and equipment. R9.0 | Impulse Hardware"
,simple,IMP-0147,Chain Galvanized 8*30M - 5.1KG,1,,visible,Heavy-duty 30m galvanized chain for secure fastening and outdoor applications.,"The Impulse Galvanized Chain 8*30M is a heavy-duty security and fastening solution, weighing 5.1kg and designed for reliable performance in demanding applications. Made from galvanized steel, it offers excellent corrosion resistance ideal for South Africa's varied climate conditions. Perfect for securing gates, fencing, equipment, and outdoor installations with dependable strength and durability.",,,taxable,,1,10,3,0,0,5.87,30.0,15.0,10.0,1,,,14.49,"All Products, Hardware, Hardware > Locks & Security","galvanized chain, security chain, impulse chain, 8mm chain, 30m chain, heavy-duty chain, gate chain, fence chain, corrosion resistant, outdoor chain, hardware chain, south africa",,https://www.rsmarinesb.com/wp-content/uploads/Galvanized-Chain-600x600.jpg,,,,,,,,,,Impulse,,,,,"Impulse Galvanized Chain 8*30M - Durable 5.1kg corrosion-resistant security chain for gates, fencing & outdoor fastening."
